Product_A,Product_A_Name,Product_B,Product_B_Name,Purchase_Count,Confidence,Lift
21975,PACK OF 60 DINOSAUR CAKE CASES,84991,60 TEATIME FAIRY CAKE CASES,118,0.3920265780730897,14.272874412409298
22431,WATERING CAN BLUE ELEPHANT,22432,WATERING CAN PINK BUNNY,117,0.5763546798029556,50.0115763546798
22844,VINTAGE CREAM DOG FOOD CONTAINER,22845,VINTAGE CREAM CAT FOOD CONTAINER,117,0.527027027027027,46.77065417690417
23318,BOX OF 6 MINI VINTAGE CRACKERS,23319,BOX OF 6 MINI 50'S CRACKERS,117,0.4875,28.733066037735846
22662,LUNCH BAG DOLLY GIRL DESIGN,23209,LUNCH BAG DOILEY PATTERN ,117,0.3046875,6.4222861842105265
22916,HERB MARKER THYME,22917,HERB MARKER ROSEMARY,116,0.943089430894309,116.90566524712865
22917,HERB MARKER ROSEMARY,22920,HERB MARKER BASIL,116,0.9206349206349206,114.12219702695891
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,116,0.6705202312138728,33.353042966017455
21669,BLUE STRIPE CERAMIC DRAWER KNOB,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,115,0.4389312977099237,33.77176324596698
21669,BLUE STRIPE CERAMIC DRAWER KNOB,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,115,0.4389312977099237,31.30441981247168
22919,HERB MARKER MINT,22920,HERB MARKER BASIL,114,0.912,113.05180952380952
22917,HERB MARKER ROSEMARY,22919,HERB MARKER MINT,114,0.9047619047619048,113.05180952380952
21975,PACK OF 60 DINOSAUR CAKE CASES,21977,PACK OF 60 PINK PAISLEY CAKE CASES,114,0.3787375415282392,13.001102551933116
22916,HERB MARKER THYME,22920,HERB MARKER BASIL,113,0.9186991869918699,113.88224287004773
22918,HERB MARKER PARSLEY,22920,HERB MARKER BASIL,113,0.9186991869918699,113.88224287004773
23170,REGENCY TEA PLATE ROSES ,23174,REGENCY SUGAR BOWL GREEN,113,0.44664031620553357,33.21940523244871
22633,HAND WARMER UNION JACK,22866,HAND WARMER SCOTTY DOG DESIGN,113,0.36807817589576547,17.689270859433723
22916,HERB MARKER THYME,22918,HERB MARKER PARSLEY,112,0.9105691056910569,115.62747042104567
22917,HERB MARKER ROSEMARY,22918,HERB MARKER PARSLEY,112,0.8888888888888888,112.87443541102078
22996,TRAVEL CARD WALLET VINTAGE TICKET,22998,TRAVEL CARD WALLET KEEP CALM,112,0.5161290322580645,26.258694966901334
21670,BLUE SPOT CERAMIC DRAWER KNOB,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,112,0.509090909090909,39.16990595611285
22725,ALARM CLOCK BAKELIKE CHOCOLATE,22730,ALARM CLOCK BAKELIKE IVORY,112,0.46473029045643155,20.219003918214497
23204,CHARLOTTE BAG APPLES DESIGN,23205,CHARLOTTE BAG VINTAGE ALPHABET ,112,0.34355828220858897,21.126129172503745
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,112,0.31024930747922436,9.28311098375097
22918,HERB MARKER PARSLEY,22919,HERB MARKER MINT,111,0.9024390243902439,112.76156097560975
21121,SET/10 RED POLKADOT PARTY CANDLES,21122,SET/10 PINK POLKADOT PARTY CANDLES,111,0.5045454545454545,39.01235373537354
22750,FELTCRAFT PRINCESS LOLA DOLL,22751,FELTCRAFT PRINCESS OLIVIA DOLL,111,0.43359375,41.04424715909091
21843,RED RETROSPOT CAKE STAND,22423,REGENCY CAKESTAND 3 TIER,111,0.3394495412844037,3.8115473654357306
23200,JUMBO BAG PEARS,23201,JUMBO BAG ALPHABET,111,0.3236151603498542,8.523684973869095
22189,CREAM HEART CARD HOLDER,85123A,WHITE HANGING HEART T-LIGHT HOLDER,111,0.3217391304347826,3.256800698808081
22916,HERB MARKER THYME,22919,HERB MARKER MINT,110,0.8943089430894309,111.74569105691056
22962,JAM JAR WITH PINK LID,22963,JAM JAR WITH GREEN LID,110,0.6285714285714286,63.751020408163264
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,110,0.502283105022831,38.64610747463841
22632,HAND WARMER RED POLKA DOT,22633,HAND WARMER UNION JACK,110,0.4263565891472868,21.691412266747466
22866,HAND WARMER SCOTTY DOG DESIGN,23439,HAND WARMER RED LOVE HEART,109,0.3353846153846154,22.196492829204693
21238,RED RETROSPOT CUP,21242,RED RETROSPOT PLATE ,108,0.48214285714285715,44.03853383458647
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,22751,FELTCRAFT PRINCESS OLIVIA DOLL,108,0.3724137931034483,35.25291536050157
15056BL,EDWARDIAN PARASOL BLACK,20679,EDWARDIAN PARASOL RED,106,0.4669603524229075,38.38659865522838
21668,RED STRIPE CERAMIC DRAWER KNOB,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,106,0.44537815126050423,34.26778987457052
23170,REGENCY TEA PLATE ROSES ,23175,REGENCY MILK JUG PINK ,106,0.4189723320158103,30.436878389557865
22729,ALARM CLOCK BAKELIKE ORANGE,22730,ALARM CLOCK BAKELIKE IVORY,106,0.381294964028777,16.58898619266147
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,105,0.6069364161849711,41.94575170085427
22663,JUMBO BAG DOLLY GIRL DESIGN,85099B,JUMBO BAG RED RETROSPOT,105,0.4794520547945205,5.882609303877153
21670,BLUE SPOT CERAMIC DRAWER KNOB,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,105,0.4772727272727273,34.03891656288917
20723,STRAWBERRY CHARLOTTE BAG,23204,CHARLOTTE BAG APPLES DESIGN,105,0.3106508875739645,14.883608015391875
23200,JUMBO BAG PEARS,23209,LUNCH BAG DOILEY PATTERN ,105,0.30612244897959184,6.452532429976039
22141,CHRISTMAS CRAFT TREE TOP ANGEL,22142,CHRISTMAS CRAFT WHITE FAIRY ,104,0.4425531914893617,32.6048976314733
23171,REGENCY TEA PLATE GREEN ,23174,REGENCY SUGAR BOWL GREEN,103,0.5024390243902439,37.36950058072009
21524,DOORMAT SPOTTY HOME SWEET HOME,48187,DOORMAT NEW ENGLAND,103,0.329073482428115,12.008875518796094
22147,FELTCRAFT BUTTERFLY HEARTS,22149,FELTCRAFT 6 FLOWER FRIENDS,102,0.3322475570032573,14.617956599532047
21239,PINK  POLKADOT CUP,21240,BLUE POLKADOT CUP,101,0.6688741721854304,62.93461262267613
21238,RED RETROSPOT CUP,21240,BLUE POLKADOT CUP,100,0.44642857142857145,42.0046256454389
22367,CHILDRENS APRON SPACEBOY DESIGN,47591D,PINK FAIRY CAKE CHILDRENS APRON,100,0.34843205574912894,20.69262463401386
